501  11
1.515 1.52
C	b0	maxLength	maxGain	maxGain[dB]
0.0197	1.5156	123.585	54.1712	667
0.0198	1.5156	122.961	54.1297	668
0.0199	1.5156	122.343	54.0867	669
0.02	1.5156	121.732	54.042	670
0.019	1.51561	128.137	54.5028	671
0.0191	1.51561	127.467	54.4608	672
0.0192	1.51561	126.803	54.42	673
0.0193	1.51561	126.146	54.38	674
0.0194	1.51561	125.496	54.3387	675
0.0195	1.51561	124.852	54.2968	676
0.0196	1.51561	124.216	54.2558	677
0.0197	1.51561	123.585	54.2148	678
0.0198	1.51561	122.961	54.173	679
0.0199	1.51561	122.343	54.1299	680
0.02	1.51561	121.732	54.0849	681
0.019	1.51562	128.137	54.5481	682
0.0191	1.51562	127.467	54.5058	683
0.0192	1.51562	126.803	54.4648	684
0.0193	1.51562	126.146	54.4246	685
0.0194	1.51562	125.496	54.3831	686
0.0195	1.51562	124.852	54.341	687
0.0196	1.51562	124.215	54.2998	688
0.0197	1.51562	123.585	54.2586	689
0.0198	1.51562	122.961	54.2166	690
0.0199	1.51562	122.343	54.1733	691
0.02	1.51562	121.732	54.128	692
0.019	1.51563	128.137	54.5936	693
0.0191	1.51563	127.466	54.5511	694
0.0192	1.51563	126.803	54.5099	695
0.0193	1.51563	126.146	54.4695	696
0.0194	1.51563	125.496	54.4277	697
0.0195	1.51563	124.852	54.3855	698
0.0196	1.51563	124.215	54.344	699
0.0197	1.51563	123.585	54.3026	700
0.0198	1.51563	122.961	54.2604	701
0.0199	1.51563	122.343	54.2169	702
0.02	1.51563	121.731	54.1713	703
0.019	1.51564	128.137	54.6394	704
0.0191	1.51564	127.466	54.5967	705
0.0192	1.51564	126.802	54.5552	706
0.0193	1.51564	126.146	54.5145	707
0.0194	1.51564	125.496	54.4725	708
0.0195	1.51564	124.852	54.4301	709
0.0196	1.51564	124.215	54.3885	710
0.0197	1.51564	123.585	54.3468	711
0.0198	1.51564	122.961	54.3044	712
0.0199	1.51564	122.343	54.2606	713
0.02	1.51564	121.731	54.2149	714
0.019	1.51565	128.137	54.6853	715
0.0191	1.51565	127.466	54.6424	716
0.0192	1.51565	126.802	54.6007	717
0.0193	1.51565	126.145	54.5599	718
0.0194	1.51565	125.495	54.5177	719
0.0195	1.51565	124.852	54.475	720
0.0196	1.51565	124.215	54.4332	721
0.0197	1.51565	123.585	54.3913	722
0.0198	1.51565	122.961	54.3486	723
0.0199	1.51565	122.343	54.3046	724
0.02	1.51565	121.731	54.2587	725
0.019	1.51566	128.137	54.7315	726
0.0191	1.51566	127.466	54.6884	727
0.0192	1.51566	126.802	54.6465	728
0.0193	1.51566	126.145	54.6054	729
0.0194	1.51566	125.495	54.563	730
0.0195	1.51566	124.852	54.5201	731
0.0196	1.51566	124.215	54.478	732
0.0197	1.51566	123.584	54.4359	733
0.0198	1.51566	122.96	54.3931	734
0.0199	1.51566	122.343	54.3489	735
0.02	1.51566	121.731	54.3027	736
0.019	1.51567	128.137	54.778	737
0.0191	1.51567	127.466	54.7346	738
0.0192	1.51567	126.802	54.6925	739
0.0193	1.51567	126.145	54.6513	740
0.0194	1.51567	125.495	54.6086	741
0.0195	1.51567	124.852	54.5654	742
0.0196	1.51567	124.215	54.5232	743
0.0197	1.51567	123.584	54.4808	744
0.0198	1.51567	122.96	54.4378	745
0.0199	1.51567	122.343	54.3933	746
0.02	1.51567	121.731	54.3469	747
0.019	1.51568	128.136	54.8247	748
0.0191	1.51568	127.466	54.7811	749
0.0192	1.51568	126.802	54.7388	750
0.0193	1.51568	126.145	54.6973	751
0.0194	1.51568	125.495	54.6544	752
0.0195	1.51568	124.852	54.611	753
0.0196	1.51568	124.215	54.5685	754
0.0197	1.51568	123.584	54.526	755
0.0198	1.51568	122.96	54.4827	756
0.0199	1.51568	122.342	54.438	757
0.02	1.51568	121.731	54.3914	758
0.019	1.51569	128.136	54.8717	759
0.0191	1.51569	127.466	54.8278	760
0.0192	1.51569	126.802	54.7853	761
0.0193	1.51569	126.145	54.7436	762
0.0194	1.51569	125.495	54.7005	763
0.0195	1.51569	124.851	54.6569	764
0.0196	1.51569	124.215	54.6141	765
0.0197	1.51569	123.584	54.5714	766
0.0198	1.51569	122.96	54.5279	767
0.0199	1.51569	122.342	54.4829	768
0.02	1.51569	121.731	54.436	769
0.019	1.5157	128.136	54.9189	770
0.0191	1.5157	127.465	54.8748	771
0.0192	1.5157	126.802	54.832	772
0.0193	1.5157	126.145	54.7901	773
0.0194	1.5157	125.495	54.7468	774
0.0195	1.5157	124.851	54.7029	775
0.0196	1.5157	124.214	54.66	776
0.0197	1.5157	123.584	54.617	777
0.0198	1.5157	122.96	54.5732	778
0.0199	1.5157	122.342	54.5281	779
0.02	1.5157	121.731	54.4809	780
0.019	1.51571	128.136	54.9664	781
0.0191	1.51571	127.465	54.9221	782
0.0192	1.51571	126.802	54.879	783
0.0193	1.51571	126.145	54.8369	784
0.0194	1.51571	125.495	54.7933	785
0.0195	1.51571	124.851	54.7493	786
0.0196	1.51571	124.214	54.7061	787
0.0197	1.51571	123.584	54.6629	788
0.0198	1.51571	122.96	54.6189	789
0.0199	1.51571	122.342	54.5735	790
0.02	1.51571	121.73	54.5261	791
0.019	1.51572	128.136	55.0142	792
0.0191	1.51572	127.465	54.9696	793
0.0192	1.51572	126.801	54.9263	794
0.0193	1.51572	126.145	54.8839	795
0.0194	1.51572	125.494	54.8401	796
0.0195	1.51572	124.851	54.7958	797
0.0196	1.51572	124.214	54.7524	798
0.0197	1.51572	123.584	54.709	799
0.0198	1.51572	122.96	54.6647	800
0.0199	1.51572	122.342	54.6191	801
0.02	1.51572	121.73	54.5715	802
0.019	1.51573	128.136	55.0622	803
0.0191	1.51573	127.465	55.0174	804
0.0192	1.51573	126.801	54.9739	805
0.0193	1.51573	126.144	54.9312	806
0.0194	1.51573	125.494	54.8872	807
0.0195	1.51573	124.851	54.8426	808
0.0196	1.51573	124.214	54.799	809
0.0197	1.51573	123.584	54.7553	810
0.0198	1.51573	122.96	54.7108	811
0.0199	1.51573	122.342	54.665	812
0.02	1.51573	121.73	54.6171	813
0.019	1.51574	128.136	55.1104	814
0.0191	1.51574	127.465	55.0654	815
0.0192	1.51574	126.801	55.0217	816
0.0193	1.51574	126.144	54.9788	817
0.0194	1.51574	125.494	54.9345	818
0.0195	1.51574	124.851	54.8897	819
0.0196	1.51574	124.214	54.8458	820
0.0197	1.51574	123.583	54.8019	821
0.0198	1.51574	122.959	54.7572	822
0.0199	1.51574	122.342	54.7111	823
0.02	1.51574	121.73	54.663	824
0.019	1.51575	128.136	55.1589	825
0.0191	1.51575	127.465	55.1137	826
0.0192	1.51575	126.801	55.0697	827
0.0193	1.51575	126.144	55.0266	828
0.0194	1.51575	125.494	54.9821	829
0.0195	1.51575	124.851	54.937	830
0.0196	1.51575	124.214	54.8929	831
0.0197	1.51575	123.583	54.8487	832
0.0198	1.51575	122.959	54.8038	833
0.0199	1.51575	122.342	54.7574	834
0.02	1.51575	121.73	54.7091	835
0.019	1.51576	128.135	55.2078	836
0.0191	1.51576	127.465	55.1622	837
0.0192	1.51576	126.801	55.118	838
0.0193	1.51576	126.144	55.0747	839
0.0194	1.51576	125.494	55.0299	840
0.0195	1.51576	124.85	54.9846	841
0.0196	1.51576	124.214	54.9402	842
0.0197	1.51576	123.583	54.8959	843
0.0198	1.51576	122.959	54.8507	844
0.0199	1.51576	122.341	54.804	845
0.02	1.51576	121.73	54.7554	846
0.019	1.51577	128.135	55.2569	847
0.0191	1.51577	127.465	55.211	848
0.0192	1.51577	126.801	55.1666	849
0.0193	1.51577	126.144	55.123	850
0.0194	1.51577	125.494	55.078	851
0.0195	1.51577	124.85	55.0324	852
0.0196	1.51577	124.213	54.9878	853
0.0197	1.51577	123.583	54.9432	854
0.0198	1.51577	122.959	54.8978	855
0.0199	1.51577	122.341	54.8509	856
0.02	1.51577	121.73	54.802	857
0.019	1.51578	128.135	55.3063	858
0.0191	1.51578	127.464	55.2602	859
0.0192	1.51578	126.801	55.2154	860
0.0193	1.51578	126.144	55.1716	861
0.0194	1.51578	125.494	55.1263	862
0.0195	1.51578	124.85	55.0806	863
0.0196	1.51578	124.213	55.0357	864
0.0197	1.51578	123.583	54.9908	865
0.0198	1.51578	122.959	54.9452	866
0.0199	1.51578	122.341	54.8981	867
0.02	1.51578	121.73	54.8488	868
0.019	1.51579	128.135	55.3559	869
0.0191	1.51579	127.464	55.3096	870
0.0192	1.51579	126.8	55.2646	871
0.0193	1.51579	126.144	55.2205	872
0.0194	1.51579	125.494	55.1749	873
0.0195	1.51579	124.85	55.129	874
0.0196	1.51579	124.213	55.0838	875
0.0197	1.51579	123.583	55.0387	876
0.0198	1.51579	122.959	54.9928	877
0.0199	1.51579	122.341	54.9454	878
0.02	1.51579	121.729	54.8959	879
0.019	1.5158	128.135	55.4059	880
0.0191	1.5158	127.464	55.3593	881
0.0192	1.5158	126.8	55.314	882
0.0193	1.5158	126.143	55.2696	883
0.0194	1.5158	125.493	55.2239	884
0.0195	1.5158	124.85	55.1776	885
0.0196	1.5158	124.213	55.1322	886
0.0197	1.5158	123.583	55.0868	887
0.0198	1.5158	122.959	55.0406	888
0.0199	1.5158	122.341	54.993	889
0.02	1.5158	121.729	54.9433	890
0.019	1.51581	128.135	55.4561	891
0.0191	1.51581	127.464	55.4092	892
0.0192	1.51581	126.8	55.3637	893
0.0193	1.51581	126.143	55.3191	894
0.0194	1.51581	125.493	55.2731	895
0.0195	1.51581	124.85	55.2265	896
0.0196	1.51581	124.213	55.1809	897
0.0197	1.51581	123.583	55.1352	898
0.0198	1.51581	122.959	55.0888	899
0.0199	1.51581	122.341	55.0409	900
0.02	1.51581	121.729	54.9909	901
0.019	1.51582	128.135	55.5066	902
0.0191	1.51582	127.464	55.4595	903
0.0192	1.51582	126.8	55.4137	904
0.0193	1.51582	126.143	55.3689	905
0.0194	1.51582	125.493	55.3225	906
0.0195	1.51582	124.85	55.2757	907
0.0196	1.51582	124.213	55.2298	908
0.0197	1.51582	123.582	55.1839	909
0.0198	1.51582	122.958	55.1372	910
0.0199	1.51582	122.341	55.0891	911
0.02	1.51582	121.729	55.0388	912
0.019	1.51583	128.134	55.5574	913
0.0191	1.51583	127.464	55.51	914
0.0192	1.51583	126.8	55.464	915
0.0193	1.51583	126.143	55.4189	916
0.0194	1.51583	125.493	55.3723	917
0.0195	1.51583	124.85	55.3252	918
0.0196	1.51583	124.213	55.279	919
0.0197	1.51583	123.582	55.2329	920
0.0198	1.51583	122.958	55.1859	921
0.0199	1.51583	122.34	55.1375	922
0.02	1.51583	121.729	55.0869	923
0.019	1.51584	128.134	55.6085	924
0.0191	1.51584	127.464	55.5608	925
0.0192	1.51584	126.8	55.5145	926
0.0193	1.51584	126.143	55.4692	927
0.0194	1.51584	125.493	55.4223	928
0.0195	1.51584	124.849	55.3749	929
0.0196	1.51584	124.213	55.3285	930
0.0197	1.51584	123.582	55.2821	931
0.0198	1.51584	122.958	55.2349	932
0.0199	1.51584	122.34	55.1862	933
0.02	1.51584	121.729	55.1353	934
0.019	1.51585	128.134	55.66	935
0.0191	1.51585	127.463	55.6119	936
0.0192	1.51585	126.8	55.5654	937
0.0193	1.51585	126.143	55.5198	938
0.0194	1.51585	125.493	55.4726	939
0.0195	1.51585	124.849	55.425	940
0.0196	1.51585	124.212	55.3783	941
0.0197	1.51585	123.582	55.3317	942
0.0198	1.51585	122.958	55.2842	943
0.0199	1.51585	122.34	55.2352	944
0.02	1.51585	121.729	55.184	945
0.019	1.51586	128.134	55.7117	946
0.0191	1.51586	127.463	55.6634	947
0.0192	1.51586	126.8	55.6165	948
0.0193	1.51586	126.143	55.5706	949
0.0194	1.51586	125.493	55.5232	950
0.0195	1.51586	124.849	55.4753	951
0.0196	1.51586	124.212	55.4284	952
0.0197	1.51586	123.582	55.3815	953
0.0198	1.51586	122.958	55.3337	954
0.0199	1.51586	122.34	55.2844	955
0.02	1.51586	121.729	55.2329	956
0.019	1.51587	128.134	55.7637	957
0.0191	1.51587	127.463	55.7151	958
0.0192	1.51587	126.799	55.668	959
0.0193	1.51587	126.143	55.6218	960
0.0194	1.51587	125.492	55.5741	961
0.0195	1.51587	124.849	55.526	962
0.0196	1.51587	124.212	55.4788	963
0.0197	1.51587	123.582	55.4315	964
0.0198	1.51587	122.958	55.3835	965
0.0199	1.51587	122.34	55.334	966
0.02	1.51587	121.728	55.2822	967
0.019	1.51588	128.134	55.816	968
0.0191	1.51588	127.463	55.7672	969
0.0192	1.51588	126.799	55.7198	970
0.0193	1.51588	126.142	55.6733	971
0.0194	1.51588	125.492	55.6254	972
0.0195	1.51588	124.849	55.5769	973
0.0196	1.51588	124.212	55.5294	974
0.0197	1.51588	123.582	55.4819	975
0.0198	1.51588	122.958	55.4336	976
0.0199	1.51588	122.34	55.3838	977
0.02	1.51588	121.728	55.3317	978
0.019	1.51589	128.134	55.8687	979
0.0191	1.51589	127.463	55.8196	980
0.0192	1.51589	126.799	55.7719	981
0.0193	1.51589	126.142	55.7251	982
0.0194	1.51589	125.492	55.6769	983
0.0195	1.51589	124.849	55.6281	984
0.0196	1.51589	124.212	55.5804	985
0.0197	1.51589	123.582	55.5325	986
0.0198	1.51589	122.957	55.4839	987
0.0199	1.51589	122.34	55.4339	988
0.02	1.51589	121.728	55.3815	989
0.019	1.5159	128.133	55.9216	990
0.0191	1.5159	127.463	55.8722	991
0.0192	1.5159	126.799	55.8243	992
0.0193	1.5159	126.142	55.7773	993
0.0194	1.5159	125.492	55.7287	994
0.0195	1.5159	124.849	55.6796	995
0.0196	1.5159	124.212	55.6316	996
0.0197	1.5159	123.581	55.5835	997
0.0198	1.5159	122.957	55.5346	998
0.0199	1.5159	122.34	55.4842	999
0.02	1.5159	121.728	55.4316	1000
0.019	1.51591	128.133	55.975	1001
0.0191	1.51591	127.463	55.9252	1002
0.0192	1.51591	126.799	55.877	1003
0.0193	1.51591	126.142	55.8297	1004
0.0194	1.51591	125.492	55.7809	1005
0.0195	1.51591	124.849	55.7315	1006
0.0196	1.51591	124.212	55.6831	1007
0.0197	1.51591	123.581	55.6348	1008
0.0198	1.51591	122.957	55.5856	1009
0.0199	1.51591	122.339	55.5349	1010
0.02	1.51591	121.728	55.482	1011
0.019	1.51592	128.133	56.0286	1012
0.0191	1.51592	127.463	55.9785	1013
0.0192	1.51592	126.799	55.93	1014
0.0193	1.51592	126.142	55.8824	1015
0.0194	1.51592	125.492	55.8333	1016
0.0195	1.51592	124.848	55.7836	1017
0.0196	1.51592	124.212	55.735	1018
0.0197	1.51592	123.581	55.6864	1019
0.0198	1.51592	122.957	55.6369	1020
0.0199	1.51592	122.339	55.5859	1021
0.02	1.51592	121.728	55.5326	1022
0.019	1.51593	128.133	56.0826	1023
0.0191	1.51593	127.462	56.0322	1024
0.0192	1.51593	126.799	55.9833	1025
0.0193	1.51593	126.142	55.9355	1026
0.0194	1.51593	125.492	55.886	1027
0.0195	1.51593	124.848	55.8361	1028
0.0196	1.51593	124.211	55.7872	1029
0.0197	1.51593	123.581	55.7383	1030
0.0198	1.51593	122.957	55.6885	1031
0.0199	1.51593	122.339	55.6372	1032
0.02	1.51593	121.728	55.5836	1033
0.019	1.51594	128.133	56.1369	1034
0.0191	1.51594	127.462	56.0862	1035
0.0192	1.51594	126.798	56.037	1036
0.0193	1.51594	126.142	55.9889	1037
0.0194	1.51594	125.492	55.9391	1038
0.0195	1.51594	124.848	55.8889	1039
0.0196	1.51594	124.211	55.8397	1040
0.0197	1.51594	123.581	55.7905	1041
0.0198	1.51594	122.957	55.7404	1042
0.0199	1.51594	122.339	55.6888	1043
0.02	1.51594	121.728	55.6348	1044
0.019	1.51595	128.133	56.1916	1045
0.0191	1.51595	127.462	56.1406	1046
0.0192	1.51595	126.798	56.0911	1047
0.0193	1.51595	126.142	56.0425	1048
0.0194	1.51595	125.491	55.9925	1049
0.0195	1.51595	124.848	55.942	1050
0.0196	1.51595	124.211	55.8925	1051
0.0197	1.51595	123.581	55.843	1052
0.0198	1.51595	122.957	55.7926	1053
0.0199	1.51595	122.339	55.7407	1054
0.02	1.51595	121.727	55.6864	1055
0.019	1.51596	128.133	56.2465	1056
0.0191	1.51596	127.462	56.1952	1057
0.0192	1.51596	126.798	56.1454	1058
0.0193	1.51596	126.141	56.0966	1059
0.0194	1.51596	125.491	56.0463	1060
0.0195	1.51596	124.848	55.9954	1061
0.0196	1.51596	124.211	55.9456	1062
0.0197	1.51596	123.581	55.8958	1063
0.0198	1.51596	122.957	55.8451	1064
0.0199	1.51596	122.339	55.7929	1065
0.02	1.51596	121.727	55.7383	1066
0.019	1.51597	128.133	56.3018	1067
0.0191	1.51597	127.462	56.2502	1068
0.0192	1.51597	126.798	56.2002	1069
0.0193	1.51597	126.141	56.1511	1070
0.0194	1.51597	125.491	56.1004	1071
0.0195	1.51597	124.848	56.0492	1072
0.0196	1.51597	124.211	55.9991	1073
0.0197	1.51597	123.58	55.9489	1074
0.0198	1.51597	122.956	55.8979	1075
0.0199	1.51597	122.339	55.8454	1076
0.02	1.51597	121.727	55.7905	1077
0.019	1.51598	128.132	56.3576	1078
0.0191	1.51598	127.462	56.3056	1079
0.0192	1.51598	126.798	56.2552	1080
0.0193	1.51598	126.141	56.2058	1081
0.0194	1.51598	125.491	56.1548	1082
0.0195	1.51598	124.848	56.1033	1083
0.0196	1.51598	124.211	56.0528	1084
0.0197	1.51598	123.58	56.0024	1085
0.0198	1.51598	122.956	55.9511	1086
0.0199	1.51598	122.339	55.8982	1087
0.02	1.51598	121.727	55.843	1088
0.019	1.51599	128.132	56.4136	1089
0.0191	1.51599	127.462	56.3613	1090
0.0192	1.51599	126.798	56.3106	1091
0.0193	1.51599	126.141	56.2609	1092
0.0194	1.51599	125.491	56.2096	1093
0.0195	1.51599	124.847	56.1577	1094
0.0196	1.51599	124.211	56.1069	1095
0.0197	1.51599	123.58	56.0562	1096
0.0198	1.51599	122.956	56.0046	1097
0.0199	1.51599	122.338	55.9513	1098
0.02	1.51599	121.727	55.8959	1099
0.019	1.516	128.132	56.4701	1100
0.0191	1.516	127.461	56.4174	1101
0.0192	1.516	126.798	56.3663	1102
0.0193	1.516	126.141	56.3163	1103
0.0194	1.516	125.491	56.2647	1104
0.0195	1.516	124.847	56.2125	1105
0.0196	1.516	124.21	56.1614	1106
0.0197	1.516	123.58	56.1104	1107
0.0198	1.516	122.956	56.0584	1108
0.0199	1.516	122.338	56.0049	1109
0.02	1.516	121.727	55.949	1110
0.019	1.51601	128.132	56.5269	1111
0.0191	1.51601	127.461	56.4738	1112
0.0192	1.51601	126.798	56.4224	1113
0.0193	1.51601	126.141	56.3721	1114
0.0194	1.51601	125.491	56.3201	1115
0.0195	1.51601	124.847	56.2676	1116
0.0196	1.51601	124.21	56.2162	1117
0.0197	1.51601	123.58	56.1649	1118
0.0198	1.51601	122.956	56.1126	1119
0.0199	1.51601	122.338	56.0587	1120
0.02	1.51601	121.727	56.0024	1121
0.019	1.51602	128.132	56.584	1122
0.0191	1.51602	127.461	56.5307	1123
0.0192	1.51602	126.797	56.4789	1124
0.0193	1.51602	126.141	56.4282	1125
0.0194	1.51602	125.49	56.3759	1126
0.0195	1.51602	124.847	56.3231	1127
0.0196	1.51602	124.21	56.2714	1128
0.0197	1.51602	123.58	56.2197	1129
0.0198	1.51602	122.956	56.1671	1130
0.0199	1.51602	122.338	56.1129	1131
0.02	1.51602	121.726	56.0562	1132
0.019	1.51603	128.132	56.6416	1133
0.0191	1.51603	127.461	56.5879	1134
0.0192	1.51603	126.797	56.5358	1135
0.0193	1.51603	126.14	56.4847	1136
0.0194	1.51603	125.49	56.4321	1137
0.0195	1.51603	124.847	56.379	1138
0.0196	1.51603	124.21	56.3269	1139
0.0197	1.51603	123.58	56.2748	1140
0.0198	1.51603	122.956	56.2219	1141
0.0199	1.51603	122.338	56.1674	1142
0.02	1.51603	121.726	56.1104	1143
0.019	1.51604	128.132	56.6995	1144
0.0191	1.51604	127.461	56.6454	1145
0.0192	1.51604	126.797	56.593	1146
0.0193	1.51604	126.14	56.5416	1147
0.0194	1.51604	125.49	56.4886	1148
0.0195	1.51604	124.847	56.4351	1149
0.0196	1.51604	124.21	56.3827	1150
0.0197	1.51604	123.58	56.3303	1151
0.0198	1.51604	122.956	56.277	1152
0.0199	1.51604	122.338	56.2222	1153
0.02	1.51604	121.726	56.1649	1154
0.019	1.51605	128.131	56.7577	1155
0.0191	1.51605	127.461	56.7034	1156
0.0192	1.51605	126.797	56.6506	1157
0.0193	1.51605	126.14	56.5989	1158
0.0194	1.51605	125.49	56.5456	1159
0.0195	1.51605	124.847	56.4917	1160
0.0196	1.51605	124.21	56.439	1161
0.0197	1.51605	123.579	56.3862	1162
0.0198	1.51605	122.955	56.3326	1163
0.0199	1.51605	122.338	56.2774	1164
0.02	1.51605	121.726	56.2197	1165
0.019	1.51606	128.131	56.8165	1166
0.0191	1.51606	127.461	56.7617	1167
0.0192	1.51606	126.797	56.7086	1168
0.0193	1.51606	126.14	56.6566	1169
0.0194	1.51606	125.49	56.6029	1170
0.0195	1.51606	124.847	56.5486	1171
0.0196	1.51606	124.21	56.4955	1172
0.0197	1.51606	123.579	56.4425	1173
0.0198	1.51606	122.955	56.3885	1174
0.0199	1.51606	122.338	56.3329	1175
0.02	1.51606	121.726	56.2749	1176
0.019	1.51607	128.131	56.8756	1177
0.0191	1.51607	127.46	56.8204	1178
0.0192	1.51607	126.797	56.767	1179
0.0193	1.51607	126.14	56.7146	1180
0.0194	1.51607	125.49	56.6605	1181
0.0195	1.51607	124.846	56.6059	1182
0.0196	1.51607	124.21	56.5524	1183
0.0197	1.51607	123.579	56.4991	1184
0.0198	1.51607	122.955	56.4448	1185
0.0199	1.51607	122.337	56.3888	1186
0.02	1.51607	121.726	56.3304	1187
0.019	1.51608	128.131	56.9351	1188
0.0191	1.51608	127.46	56.8795	1189
0.0192	1.51608	126.797	56.8257	1190
0.0193	1.51608	126.14	56.773	1191
0.0194	1.51608	125.49	56.7186	1192
0.0195	1.51608	124.846	56.6636	1193
0.0196	1.51608	124.209	56.6098	1194
0.0197	1.51608	123.579	56.5561	1195
0.0198	1.51608	122.955	56.5014	1196
0.0199	1.51608	122.337	56.4451	1197
0.02	1.51608	121.726	56.3863	1198
0.019	1.51609	128.131	56.9951	1199
0.0191	1.51609	127.46	56.9391	1200
0.0192	1.51609	126.796	56.8848	1201
0.0193	1.51609	126.14	56.8318	1202
0.0194	1.51609	125.49	56.777	1203
0.0195	1.51609	124.846	56.7217	1204
0.0196	1.51609	124.209	56.6675	1205
0.0197	1.51609	123.579	56.6134	1206
0.0198	1.51609	122.955	56.5584	1207
0.0199	1.51609	122.337	56.5017	1208
0.02	1.51609	121.726	56.4425	1209
0.019	1.5161	128.131	57.0554	1210
0.0191	1.5161	127.46	56.9991	1211
0.0192	1.5161	126.796	56.9444	1212
0.0193	1.5161	126.14	56.891	1213
0.0194	1.5161	125.489	56.8358	1214
0.0195	1.5161	124.846	56.7802	1215
0.0196	1.5161	124.209	56.7256	1216
0.0197	1.5161	123.579	56.6712	1217
0.0198	1.5161	122.955	56.6157	1218
0.0199	1.5161	122.337	56.5587	1219
0.02	1.5161	121.725	56.4991	1220
0.019	1.51611	128.131	57.1161	1221
0.0191	1.51611	127.46	57.0594	1222
0.0192	1.51611	126.796	57.0045	1223
0.0193	1.51611	126.139	56.9506	1224
0.0194	1.51611	125.489	56.8951	1225
0.0195	1.51611	124.846	56.839	1226
0.0196	1.51611	124.209	56.7841	1227
0.0197	1.51611	123.579	56.7293	1228
0.0198	1.51611	122.955	56.6735	1229
0.0199	1.51611	122.337	56.6161	1230
0.02	1.51611	121.725	56.5561	1231
0.019	1.51612	128.131	57.1773	1232
0.0191	1.51612	127.46	57.1202	1233
0.0192	1.51612	126.796	57.0649	1234
0.0193	1.51612	126.139	57.0107	1235
0.0194	1.51612	125.489	56.9547	1236
0.0195	1.51612	124.846	56.8983	1237
0.0196	1.51612	124.209	56.843	1238
0.0197	1.51612	123.579	56.7877	1239
0.0198	1.51612	122.955	56.7316	1240
0.0199	1.51612	122.337	56.6738	1241
0.02	1.51612	121.725	56.6135	1242
0.019	1.51613	128.13	57.2389	1243
0.0191	1.51613	127.46	57.1814	1244
0.0192	1.51613	126.796	57.1257	1245
0.0193	1.51613	126.139	57.0711	1246
0.0194	1.51613	125.489	57.0148	1247
0.0195	1.51613	124.846	56.9579	1248
0.0196	1.51613	124.209	56.9023	1249
0.0197	1.51613	123.578	56.8467	1250
0.0198	1.51613	122.954	56.7901	1251
0.0199	1.51613	122.337	56.7319	1252
0.02	1.51613	121.725	56.6712	1253
0.019	1.51614	128.13	57.301	1254
0.0191	1.51614	127.46	57.243	1255
0.0192	1.51614	126.796	57.187	1256
0.0193	1.51614	126.139	57.132	1257
0.0194	1.51614	125.489	57.0753	1258
0.0195	1.51614	124.846	57.018	1259
0.0196	1.51614	124.209	56.962	1260
0.0197	1.51614	123.578	56.906	1261
0.0198	1.51614	122.954	56.8491	1262
0.0199	1.51614	122.337	56.7904	1263
0.02	1.51614	121.725	56.7293	1264
0.019	1.51615	128.13	57.3635	1265
0.0191	1.51615	127.459	57.3051	1266
0.0192	1.51615	126.796	57.2486	1267
0.0193	1.51615	126.139	57.1933	1268
0.0194	1.51615	125.489	57.1362	1269
0.0195	1.51615	124.845	57.0785	1270
0.0196	1.51615	124.209	57.022	1271
0.0197	1.51615	123.578	56.9657	1272
0.0198	1.51615	122.954	56.9084	1273
0.0199	1.51615	122.336	56.8494	1274
0.02	1.51615	121.725	56.7878	1275
0.019	1.51616	128.13	57.4265	1276
0.0191	1.51616	127.459	57.3677	1277
0.0192	1.51616	126.796	57.3107	1278
0.0193	1.51616	126.139	57.255	1279
0.0194	1.51616	125.489	57.1975	1280
0.0195	1.51616	124.845	57.1394	1281
0.0196	1.51616	124.208	57.0826	1282
0.0197	1.51616	123.578	57.0259	1283
0.0198	1.51616	122.954	56.9682	1284
0.0199	1.51616	122.336	56.9087	1285
0.02	1.51616	121.725	56.8467	1286
0.019	1.51617	128.13	57.4899	1287
0.0191	1.51617	127.459	57.4307	1288
0.0192	1.51617	126.795	57.3733	1289
0.0193	1.51617	126.139	57.3171	1290
0.0194	1.51617	125.489	57.2592	1291
0.0195	1.51617	124.845	57.2008	1292
0.0196	1.51617	124.208	57.1436	1293
0.0197	1.51617	123.578	57.0864	1294
0.0198	1.51617	122.954	57.0283	1295
0.0199	1.51617	122.336	56.9685	1296
0.02	1.51617	121.725	56.906	1297
0.019	1.51618	128.13	57.5538	1298
0.0191	1.51618	127.459	57.4942	1299
0.0192	1.51618	126.795	57.4364	1300
0.0193	1.51618	126.138	57.3797	1301
